source_center,destination_center,median_factor,mean_factor,corridor_volume,median_actual_time,median_osrm_time,median_distance
IND673632AAA,IND673305AAA,1.1145161290322583,1.0742208299526557,14,32.5,31.0,30.50705
IND673632AAA,IND676306AAA,1.0909090909090908,1.0547606389711652,9,21.0,19.0,19.1684
IND673632AAA,IND683511AAA,1.6505028735632183,1.6704777449225334,36,161.5,100.0,99.59025
IND676306AAA,IND676509AAA,1.380952380952381,1.5182065741276267,14,23.0,15.0,15.056899999999999
IND676509AAA,IND678583AAA,1.173913043478261,1.0929360494577887,3,27.0,23.0,22.4782
IND676509AAA,IND679322AAA,1.8203463203463204,1.8789331039331039,6,31.5,16.5,17.098399999999998
IND678683AAA,IND000000ABD,1.1029411764705883,1.1722685920610714,26,33.0,31.5,29.011699999999998
IND679303AAA,IND679531AAA,2.591666666666667,2.5859339889802078,28,35.5,15.0,13.95435
IND679322AAA,IND673639AAA,2.136217948717949,2.0206490813108458,4,63.0,29.0,29.1849
IND679329AAA,IND673639AAA,1.619047619047619,1.5725417439703155,7,31.0,20.0,21.9921
IND679531AAA,IND680587AAA,1.5,1.5334268312414767,30,20.5,15.0,14.01125
IND680012AAA,IND679303AAA,1.4482758620689655,1.5098865943344828,55,42.0,29.0,31.6444
IND68004AAA,IND678683AAA,2.4444444444444446,3.226786863336571,27,78.0,36.0,31.932
IND68004AAA,IND683511AAA,2.1775491949910553,2.1723927789900728,50,61.5,29.5,33.91925
IND680104AAA,IND679576AAA,1.4705882352941178,1.5303519232717526,21,50.0,33.0,30.7246
IND680307AAA,IND680712AAA,1.6643356643356644,1.6560560256491261,14,24.0,14.5,14.1781
IND680307AAA,IND683511AAA,1.588235294117647,1.6950048614487117,11,26.0,16.0,19.91
IND680587AAA,IND68004AAA,1.75,1.871624661390926,39,66.0,38.0,36.9482
IND680587AAA,IND683511AAA,2.375,2.32307991393535,29,97.0,43.0,47.2759
IND680712AAA,IND683511AAA,1.587878787878788,1.687415733565901,36,50.5,26.5,31.09215
IND683511AAA,IND000000ABA,1.1379310344827587,1.1626081956376162,47,32.0,28.0,24.8315
IND683511AAA,IND000000ADM,1.3875,1.5539735824604246,38,33.0,24.0,20.9037
IND683511AAA,IND562132AAA,1.5591130717436732,1.6007343982142743,160,353.0,238.0,242.0555
IND683511AAA,IND680012AAA,1.4594594594594594,1.431949176401204,55,55.0,38.0,37.5127
IND683511AAA,IND68004AAA,1.3138461538461539,1.6509017989018424,30,60.0,47.5,53.20885
IND683511AAA,IND680104AAA,1.4882928905917412,1.526002405705853,48,78.0,55.0,51.48255
IND683511AAA,IND686028AAB,1.9830508474576272,2.132289724925345,21,117.0,59.0,58.2329
IND683565AAA,IND683511AAA,1.9166666666666665,1.9781463026402297,26,33.0,16.5,13.15705
IND683572AAA,IND680307AAA,1.3484848484848484,1.7253010878010877,22,14.0,9.5,11.64155
IND685514AAA,IND625008AAA,1.4404761904761905,1.4146293531573506,45,121.0,94.0,83.653
IND686028AAB,IND686632AAA,6.095238095238095,6.095238095238095,1,128.0,21.0,21.2599
IND686028AAB,IND689101AAA,1.3245614035087718,1.3501744597191494,46,23.5,18.0,21.44845
IND686507AAA,IND686513AAA,2.354166666666667,2.3864087301587302,28,21.0,9.0,13.0191
IND686507AAA,IND686540AAA,1.6483516483516483,1.6483516483516483,2,33.0,20.0,20.7329
IND686513AAA,IND686507AAA,2.4555555555555557,2.4555555555555557,2,23.5,9.5,13.3702
IND686513AAA,IND686540AAA,1.9642857142857144,2.013402505069172,24,54.0,27.5,28.72705
IND686540AAA,IND686028AAB,2.0191387559808613,2.070680489101542,4,29.0,14.5,15.18335
IND686632AAA,IND686141AAA,2.5,2.5,1,50.0,20.0,21.8507
IND688009AAA,IND686028AAB,2.0217391304347827,2.9943833678774894,44,76.0,35.0,32.21495
IND688524AAA,IND683511AAA,2.08,2.2662863833990787,21,93.0,46.0,48.4365
IND689101AAA,IND689650AAA,1.3636363636363635,1.4572072133076917,11,15.0,13.0,14.7679
IND689101AAA,IND690548AAA,1.4166666666666667,1.425151515151515,11,34.0,25.0,25.1428
IND689503AAB,IND683511AAA,2.2241379310344827,2.2048414596808144,5,193.0,85.0,85.90610000000001
IND689645AAA,IND691551AAA,1.4491666666666667,1.5673467786274804,30,34.0,25.0,25.50015
IND689650AAA,IND690548AAA,1.6622807017543861,1.6478086550166886,12,51.0,31.5,32.02705
IND690537AAA,IND689503AAB,2.0714285714285716,2.0714285714285716,1,58.0,28.0,28.2977
IND690548AAA,IND688009AAA,1.2272727272727273,1.2508553442038717,45,27.0,23.0,19.8712
IND691001AAB,IND683511AAA,1.303030303030303,1.3597773303732454,63,129.0,91.0,95.2496
IND691001AAB,IND690573AAA,1.0810810810810811,1.0810810810810811,2,40.0,37.0,30.4345
IND691001AAB,IND691506AAA,1.2727272727272727,1.324850783688502,62,27.5,21.0,20.03185
IND691001AAB,IND695012AAA,1.34375,1.3654793906810037,3,76.0,57.0,56.6569
IND691305AAA,IND689645AAA,2.3333333333333335,2.3759433364988922,45,48.0,20.0,22.0424
IND691305AAA,IND691551AAA,4.0,3.121212121212121,3,96.0,22.0,23.1427
IND691506AAA,IND691305AAA,1.5263157894736843,1.5593569376247016,41,23.0,15.0,14.5363
IND691551AAA,IND691001AAB,2.098086124401914,3.124731770366013,74,71.0,38.0,36.747150000000005
IND691574AAA,IND695614AAA,1.5,1.5117011851974258,42,23.5,16.5,17.78515
IND695012AAA,IND691001AAB,1.496031746031746,1.493521455085184,36,79.0,56.0,51.82655
IND695012AAA,IND695101AAB,2.230769230769231,1.994172494172494,6,58.0,26.0,28.079
IND695012AAB,IND695012AAA,3.3,3.636796536796537,3,62.0,14.0,13.8356
IND695101AAB,IND691574AAA,1.1666666666666667,1.1593480007507158,39,14.0,13.0,12.9604
IND695101AAB,IND695012AAA,7.064516129032258,6.467476072314781,3,219.0,28.0,28.1568
IND695121AAA,IND695541AAA,1.5517241379310345,1.4626959247648903,3,45.0,29.0,27.1742
IND695121AAA,IND695572AAB,1.75,1.76071771365889,34,23.5,13.0,12.351700000000001
IND695541AAA,IND695012AAA,3.1333333333333333,3.1333333333333333,1,47.0,15.0,14.8704
IND695541AAA,IND695572AAB,1.1114718614718615,1.1114718614718615,2,24.0,21.5,17.72375
IND695572AAB,IND000000AFJ,1.7747252747252746,1.7747252747252746,2,35.0,20.0,17.07825
IND695572AAB,IND695541AAA,1.297979797979798,1.3130718499898661,26,22.0,19.5,16.150550000000003
IND695582AAA,IND691574AAA,1.1515151515151516,1.2658617424242424,4,30.0,27.0,25.440350000000002
IND695582AAA,IND695101AAB,1.1778656126482214,1.291188693076565,38,22.5,17.0,16.14285
IND695609AAA,IND695012AAA,1.5454545454545454,1.783053983053983,9,31.0,21.0,22.9087
IND695614AAA,IND695609AAA,1.2894736842105263,1.4280701754385963,6,24.5,19.0,15.3016
IND700026AAC,IND700065AAA,1.6052631578947367,1.600250626566416,4,31.5,19.0,13.65815
IND700026AAC,IND712311AAA,3.765,3.79251592542769,10,112.0,25.5,26.41975
IND700028AAB,IND712311AAA,2.9411764705882355,5.459048691246833,19,47.0,17.0,18.3849
IND700053AAA,IND700136AAB,2.2758620689655173,2.2758620689655173,2,57.0,24.5,23.15815
IND700053AAA,IND700144AAA,2.3157894736842106,2.7082503556187767,5,88.0,38.0,29.3944
IND700053AAA,IND712311AAA,4.196153846153846,5.189309378006696,18,72.0,26.0,26.62855
IND700053AAA,IND743513AAA,3.0,2.976951496779083,12,50.0,14.0,19.937849999999997
IND700065AAA,IND700026AAC,2.1891447368421053,2.1882256191950464,4,39.5,18.0,12.34675
IND700065AAA,IND712311AAA,2.853535353535354,5.1083299882001505,46,48.0,19.5,19.41645
IND700065AAB,IND712310AAA,5.666193181818182,5.937274831649831,30,80.0,19.5,20.8071
IND700088AAA,IND712311AAA,3.0,2.939524409888395,27,64.0,25.0,25.9653
IND700136AAB,IND712311AAA,5.0,4.988095238095238,3,125.0,25.0,25.6425
IND700136AAG,IND712310AAA,4.611111111111111,4.885272883188363,50,72.0,18.5,22.781950000000002
IND700144AAA,IND743395AAA,3.0476190476190474,3.036309523809524,4,61.0,20.0,22.008850000000002
IND711303AAA,IND721134AAB,0.7837837837837838,0.8064645487795393,34,29.0,36.0,43.83895
IND712103AAA,IND712124AAA,2.3636363636363638,2.3636363636363638,2,26.0,11.0,11.4154
IND712103AAA,IND712310AAE,2.850389321468298,3.3233825412569775,76,70.5,22.0,23.1676
IND712124AAA,IND712103AAA,2.888888888888889,2.8732838589981444,49,29.0,10.0,11.0907
IND712124AAA,IND712310AAE,5.076923076923077,6.402502760397498,5,106.0,13.0,13.9653
IND712310AAE,IND711303AAA,2.1096096096096097,2.315596893156107,90,56.5,27.0,37.9494
IND712310AAE,IND711409AAA,1.1875,1.1875,2,19.0,16.0,19.579
IND712310AAE,IND712103AAA,3.238095238095238,3.2571428571428576,3,68.0,21.0,22.3966
IND712310AAE,IND712124AAA,3.1315789473684212,3.598006004716531,60,52.0,16.5,17.22235
IND712311AAA,IND000000ACB,1.9296020685356337,2.0016948285484855,658,1074.0,546.0,729.90375
IND712311AAA,IND421302AAG,2.1556319179482264,2.1641264658322026,374,1497.0,686.0,959.7284
IND712311AAA,IND700026AAC,2.3333333333333335,2.6302562524772113,85,70.0,31.0,28.3095
IND712311AAA,IND700028AAB,3.1146616541353387,3.4951660292116613,46,47.0,15.5,17.4083
IND712311AAA,IND700053AAA,2.888888888888889,3.387906828108265,43,78.0,28.0,28.1979
IND712311AAA,IND700065AAA,3.301948051948052,3.5260320326849564,58,63.0,18.5,17.35135
IND712311AAA,IND700088AAA,3.5357142857142856,4.1281732593568305,83,92.0,28.0,28.2923
IND712311AAA,IND712310AAE,1.6666666666666667,1.6666666666666667,1,20.0,12.0,12.8884
IND712311AAA,IND712410AAC,3.8421052631578947,3.7783757372869116,17,146.0,38.0,43.9392
IND712311AAA,IND713103AAA,2.2758620689655173,2.3187370861136203,21,99.0,53.0,75.203
IND712311AAA,IND713145AAB,1.6581081081081082,1.7102422879119576,12,100.0,63.0,74.85595
IND712311AAA,IND713205AAB,2.0980392156862746,2.2272584393789057,75,150.0,67.0,95.0693
IND712311AAA,IND721306AAA,1.9160798122065728,1.902461625815071,68,114.0,61.0,76.93084999999999
IND712311AAA,IND732103AAB,2.9649296790479625,2.9960611705544293,36,351.0,118.0,167.71345
IND712311AAA,IND742101AAC,2.6090706589307917,2.669825283056521,64,324.5,111.5,131.163
IND712311AAA,IND742102AAB,2.9450362822294274,2.7086517882810135,24,342.5,111.0,130.6451
IND712311AAA,IND743235AAA,2.3885918003565063,2.453364631614071,20,100.5,42.0,60.232200000000006
IND712311AAA,IND751002AAB,1.7640737539613944,1.865235071020213,456,280.5,159.0,223.17605
IND712311AAA,IND781018AAB,2.5789473684210527,2.700589659551228,203,755.0,267.0,366.6117
IND712311AAA,IND821115AAB,1.6878048780487804,1.569867469564097,23,353.0,263.0,342.4558
IND712311AAA,IND826004AAA,1.7581303831303832,1.7360015289539026,76,168.0,100.5,142.42495000000002
IND712311AAA,IND834002AAB,2.329896907216495,2.457165539503168,169,397.0,161.0,228.2095
IND712406AAA,IND712602AAA,2.3225806451612905,2.11280591641123,3,72.0,31.0,30.8105
IND712406AAA,IND712612AAA,2.5783625730994153,2.5783625730994153,2,107.0,41.5,41.31255
IND712410AAC,IND712406AAA,1.267650834403081,1.5185211047213614,12,50.0,40.0,35.8882
IND712602AAA,IND712311AAA,5.206896551724138,5.206896551724138,2,302.0,58.0,61.4109
IND712602AAA,IND722154AAA,3.1153846153846154,3.3076923076923075,4,79.5,25.0,27.0831
IND712612AAA,IND722154AAA,1.6842105263157894,1.567017543859649,3,32.0,19.0,19.7134
IND713103AAA,IND713205AAB,1.875,1.9133026131148785,15,60.0,34.0,47.3685
IND713128AAB,IND731204AAB,2.888888888888889,3.2003598740440844,13,56.0,18.0,24.96
IND713128AAB,IND731301AAA,3.9536796536796537,4.159716209716209,6,135.5,34.0,38.660250000000005
IND713130AAA,IND741123AAB,2.3333333333333335,2.4601530408982923,84,96.5,42.0,49.12
IND713130AAA,IND741126AAB,3.9761904761904763,4.029761904761905,4,156.5,41.5,51.06855
IND713145AAB,IND741101AAB,2.131074168797954,2.131074168797954,2,60.5,28.5,31.4787
IND713145AAB,IND741316AAA,1.7916666666666667,1.6582125603864732,3,43.0,24.0,26.9313
IND713148AAA,IND713128AAB,2.46,2.497266619065927,34,72.5,33.0,38.18855
IND713205AAB,IND712311AAA,2.588235294117647,3.809152707786889,83,159.0,70.0,99.0223
IND713205AAB,IND713148AAA,4.444444444444445,4.4259259259259265,3,80.0,18.0,22.3882
IND713205AAB,IND713303AAA,1.8492647058823528,2.510721916971917,10,41.5,21.5,30.2852
IND713205AAB,IND722101AAA,2.343225083986562,2.5527869191722976,10,60.0,28.0,31.551450000000003
IND713205AAB,IND722101AAB,5.62,3.98990990990991,3,281.0,50.0,52.231300000000005
IND713205AAB,IND722101AAC,1.8,2.1010203069527744,25,45.0,29.0,33.0231
IND713205AAB,IND722122AAA,1.826271186440678,1.8966142050040355,6,70.0,35.0,46.031549999999996
IND713205AAB,IND722143AAB,3.58,3.9160436246523203,10,89.5,25.0,32.40105
IND713205AAB,IND722202AAA,2.4488636363636367,3.6032014221158954,8,37.0,13.0,11.6053
IND713205AAB,IND723130AAA,2.598916408668731,2.6550770732096787,8,190.5,75.5,77.8322
IND713205AAB,IND723133AAA,2.5142857142857142,2.168611670020121,3,176.0,70.0,82.0082
IND713303AAA,IND713364AAB,4.166666666666666,3.865468409586057,6,75.0,18.0,23.33255
IND713364AAB,IND712311AAA,1.782269367991845,2.1311435867533803,52,186.5,102.0,145.3007
IND721102AAA,IND712311AAA,7.73804347826087,7.211987641797201,20,677.5,92.0,125.24215000000001
IND721133AAA,IND721434AAB,2.935483870967742,2.9251235971852942,4,120.5,42.0,41.6051
IND721134AAB,IND712310AAE,3.2511773940345368,3.2375756840042555,4,142.0,44.0,59.11045
IND721134AAB,IND721139AAC,1.625,1.7810835277787005,32,21.0,14.5,17.710900000000002
IND721139AAC,IND721602AAB,2.0734126984126986,2.0640468159866736,12,99.0,45.5,45.842600000000004
IND721139AAC,IND721636AAB,2.857142857142857,2.8113553113553116,3,79.0,26.0,31.6693
IND721212AAA,IND712310AAE,2.066397652237711,2.190279799158511,80,75.0,36.5,50.1858
IND721253AAC,IND721306AAA,2.15,2.380654443843223,31,81.0,40.0,49.5568
IND721253AAC,IND721501AAC,1.7808219178082192,1.683827480027215,3,130.0,73.0,79.1789
IND721306AAA,IND721102AAA,2.0,2.7444444444444445,5,36.0,18.0,18.9178
IND721306AAA,IND721133AAA,2.167763157894737,2.167763157894737,2,38.0,17.5,19.788800000000002
IND721306AAA,IND721253AAC,3.238095238095238,2.9126984126984126,3,126.0,36.0,48.0562
IND721306AAA,IND721507AAA,2.0869565217391304,2.349892030822694,26,69.5,32.0,38.1635
IND721401AAA,IND721306AAA,1.9181481481481482,1.930536611139219,8,124.0,65.0,70.24225
IND721434AAB,IND721401AAA,2.3966666666666665,2.2945238095238096,4,86.0,35.5,36.66245
IND721501AAC,IND721253AAC,1.8591723874904653,1.9168011925143038,20,114.0,57.5,62.8655
IND721501AAC,IND721306AAA,1.7327505827505827,1.7695739445739447,4,115.5,66.5,75.406
IND721602AAB,IND721139AAC,1.7404761904761905,1.7958937232828434,26,83.5,45.0,51.9921
IND721636AAB,IND721602AAB,1.75,1.3855501191848263,9,35.0,28.0,30.4079
IND722101AAA,IND722122AAA,1.8095238095238095,1.839949154441908,27,35.0,18.0,26.7056
IND722101AAB,IND713205AAB,1.6129032258064515,1.646245868826514,5,50.0,31.0,34.6967
IND722122AAA,IND713205AAB,1.826086956521739,1.9673888972463052,49,81.0,42.0,46.9587
IND722140AAA,IND722151AAA,0.9653679653679654,1.0493486917905523,18,41.5,42.0,45.963899999999995
IND722140AAA,IND723130AAA,19.130434782608695,19.130434782608695,1,1320.0,69.0,77.2476
IND722143AAB,IND723133AAA,1.5238095238095237,1.6168483003242518,20,62.5,36.0,33.723
IND722151AAA,IND723130AAA,14.207738095238096,10.9020274204266,10,986.5,69.5,88.7619
IND722154AAA,IND712311AAA,5.833333333333333,5.803305711485343,3,420.0,72.0,77.3787
IND722154AAA,IND712602AAA,2.0357142857142856,2.0357142857142856,2,56.0,27.5,30.3637
IND722202AAA,IND713205AAB,2.7279411764705883,2.7279411764705883,2,45.0,16.5,19.4585
IND722202AAA,IND722101AAC,1.5517241379310345,1.5778101063642502,15,32.0,20.0,22.4141
IND723101AAA,IND723202AAA,1.889328063241107,2.081923606523149,28,64.0,38.0,45.4029
IND723130AAA,IND723101AAA,1.7182539682539684,2.092442775089834,30,34.0,20.5,29.40685
IND723130AAA,IND723131AAA,1.0816326530612246,2.2447476884323576,11,53.0,49.0,33.6851
IND723131AAA,IND722140AAA,1.333165322580645,1.3971203975236233,12,42.0,31.0,33.69365
IND723133AAA,IND723130AAA,1.2242424242424241,1.393955078496906,26,52.0,44.0,29.92335
IND723202AAA,IND713205AAB,1.9506944444444443,2.027402796942687,98,203.0,100.0,114.2332
IND731204AAB,IND731301AAA,2.4285714285714284,2.2972458310919848,13,51.0,21.0,19.0581
IND731224AAA,IND742147AAA,2.125,2.129478690133297,33,47.0,24.0,22.1467
IND731237AAB,IND731224AAA,2.789473684210526,2.7839667126818832,45,52.0,17.0,23.1361
IND731301AAA,IND713205AAB,1.8644067796610169,2.009938872172334,55,112.0,59.0,66.1382
IND732103AAA,IND732138AAA,2.518378378378378,2.553367983367983,4,80.0,31.5,34.011250000000004
IND732103AAB,IND732123AAC,1.6470588235294117,2.0458646650393795,5,88.0,60.0,53.4168
IND732103AAB,IND732202AAA,3.25,3.48255056042885,24,45.0,15.0,19.8989
IND732103AAB,IND733128AAA,1.660919540229885,1.7218946965204651,36,52.5,33.0,43.564449999999994
IND732123AAC,IND732139AAA,1.3550420168067228,1.3550420168067228,2,21.0,15.5,10.73425
IND732138AAA,IND733102AAA,1.582258064516129,1.7761717673007995,4,68.5,44.0,47.176950000000005
IND732138AAA,IND733124AAA,1.9398148148148149,1.9575305092797355,10,47.0,25.5,29.70205
IND732138AAA,IND733140AAA,2.659090909090909,2.9917634996582363,9,68.0,30.0,36.7855
IND732139AAA,IND732103AAB,4.959183673469388,4.734024705453277,6,174.0,37.5,43.226200000000006
IND732139AAA,IND732123AAC,1.304953560371517,1.304953560371517,2,23.5,18.0,12.18755
IND732202AAA,IND732204AAB,3.066666666666667,3.013257575757576,22,33.5,11.0,15.7681
IND732204AAB,IND732123AAC,1.717204301075269,1.8863961906992175,6,70.5,30.5,20.803800000000003
IND732204AAB,IND732139AAA,0.6896551724137931,0.9212719633927992,12,33.0,58.0,40.3899
IND733102AAA,IND732103AAB,3.411764705882353,3.3925089966228343,9,165.0,47.0,61.7483
IND733128AAA,IND733129AAB,2.4992248062015503,2.637802958697209,8,80.5,32.0,36.58015
IND733128AAA,IND733134AAA,1.8333333333333333,1.9703096903096904,15,24.0,14.0,20.0746
IND733129AAA,IND732103AAB,4.535885167464115,5.080711294569384,24,119.0,28.0,36.953199999999995
IND733129AAB,IND733129AAA,2.0,2.1537062937062936,15,38.0,20.0,22.3758
IND733134AAA,IND733129AAB,1.5238095238095237,1.534979888603077,9,32.0,21.0,22.8426
IND733140AAA,IND732103AAA,3.257142857142857,3.4686019862490447,3,114.0,35.0,50.9472
IND733140AAA,IND733102AAA,1.720909090909091,1.7772203632487913,26,36.5,22.0,22.50025
IND733201AAA,IND733202AAB,2.0,2.1167133520074697,3,74.0,42.0,59.7893
IND733202AAB,IND733210AAA,1.3225806451612903,1.3225806451612903,1,41.0,31.0,30.623
IND733202AAC,IND733210AAA,2.1538461538461537,2.1538461538461537,1,56.0,26.0,25.6387
IND734214AAB,IND000000AFF,3.1794871794871793,3.1153846153846154,3,118.0,36.0,40.4697
IND735224AAA,IND736146AAA,1.3475177304964538,1.4242568668309137,24,64.0,48.0,56.04585
IND736135AAA,IND736101AAA,2.0890269151138714,2.072803657694962,6,48.5,23.0,22.63475
IND736135AAA,IND736165AAA,2.4768421052631577,2.5206320079477975,10,76.5,30.0,33.22285
IND736146AAA,IND736135AAA,1.6086226203807392,1.6792006070220014,16,81.5,49.5,50.3986
IND741101AAB,IND741502AAB,2.6666666666666665,2.6666666666666665,1,32.0,12.0,16.773400000000002
IND741121AAA,IND741201AAC,2.789473684210526,2.789473684210526,1,53.0,19.0,20.7476
IND741123AAB,IND741126AAB,2.4285714285714284,2.4847675123618522,53,31.0,15.0,21.2574
IND741126AAB,IND741156AAA,2.375,2.493940242763772,60,35.0,16.0,22.7485
IND741156AAA,IND742101AAC,2.5753676470588234,2.8296879068738967,38,63.0,24.0,32.8779
IND741156AAA,IND742102AAB,2.5652173913043477,2.8712072050507125,65,62.0,24.0,32.5859
IND741165AAB,IND742121AAB,0.9240472356414385,1.0106146719845526,30,68.5,75.5,87.4056
IND741201AAC,IND712311AAA,15.271929824561404,15.179824561403509,4,870.5,57.0,80.20495
IND742101AAC,IND712311AAA,3.013793103448276,3.177313065846345,53,265.0,73.0,103.0524
IND742101AAC,IND713130AAA,1.6551724137931034,1.6834397774158056,21,70.0,43.0,53.3726
IND742101AAC,IND731237AAB,2.761904761904762,2.8983479906689182,28,48.5,18.0,26.08675
IND742101AAC,IND741123AAB,2.4572772406584793,2.674903539612539,10,191.0,72.0,81.97825
IND742101AAC,IND742202AAA,2.257017543859649,2.249446927066093,4,103.0,44.5,63.28425
IND742101AAC,IND742303AAB,3.1403940886699506,3.336930653177088,28,55.5,16.5,24.14835
IND742102AAB,IND712311AAA,2.7418450560652396,2.8844006774799076,32,247.0,81.5,114.71555000000001
IND742102AAB,IND713130AAA,1.7391304347826086,1.7604276291750287,89,75.0,44.0,53.213800000000006
IND742102AAB,IND731237AAB,2.8079877112135176,2.951913664671527,44,49.5,18.0,26.37945
IND742102AAB,IND742121AAB,2.568907113567481,3.9916058310091858,4,191.0,75.0,92.08945
IND742102AAB,IND742303AAB,2.4285714285714284,2.588474217442824,47,46.0,16.0,23.9542
IND742121AAA,IND742101AAC,3.6923076923076925,4.448196122059759,11,59.0,16.0,17.950599999999998
IND742121AAA,IND742102AAB,4.142857142857143,4.330086903718618,25,75.0,17.0,19.5773
IND742121AAB,IND742101AAC,3.400326797385621,3.3554429017984004,4,98.0,28.5,31.915999999999997
IND742121AAB,IND742121AAA,3.3038461538461537,3.351243894993895,32,36.0,11.0,12.72015
IND742137AAA,IND742401AAA,2.0172413793103448,2.1077161985801416,18,46.0,24.0,22.47975
IND742147AAA,IND742137AAA,1.9333333333333333,1.9678991596638657,5,33.0,17.0,14.4142
IND742148AAA,IND742225AAA,3.5357142857142856,4.0397178342490845,48,42.5,13.0,18.896
IND742149AAA,IND742148AAA,2.857142857142857,2.996613890885136,44,44.0,14.0,21.041449999999998
IND742149AAA,IND742225AAA,4.1,3.772913752913753,5,112.0,21.0,30.8667
IND742202AAA,IND712311AAA,3.011173184357542,3.0146244064126324,20,341.5,109.5,153.59980000000002
IND742202AAA,IND732103AAA,3.537581699346405,3.537581699346405,2,105.0,26.5,37.79925
IND742223AAA,IND742226AAA,1.1555555555555554,1.2680008014845596,65,49.0,44.0,45.3233
IND742225AAA,IND742223AAA,4.619047619047619,4.463876488095238,32,36.0,8.5,12.736
IND742226AAA,IND742101AAC,2.526315789473684,2.7449737322802337,17,58.0,20.0,26.3758
IND742226AAA,IND742102AAB,3.0,3.2857340946409774,39,61.0,19.0,25.8715
IND742303AAB,IND741165AAB,2.810810810810811,2.9194805361300964,72,60.5,21.0,29.9428
IND742401AAA,IND742101AAC,2.7540983606557377,2.724475161599642,25,86.0,46.0,54.2734
IND742401AAA,IND742102AAB,2.7230501738698463,2.9253446606215117,56,89.0,45.5,54.654799999999994
IND743235AAA,IND743270AAA,2.1,2.2312013694366635,6,35.5,17.5,18.13735
IND743270AAA,IND712311AAA,15.35135135135135,15.364718720162122,5,1136.0,73.0,98.5604
IND743347AAA,IND700053AAA,3.7777777777777777,3.7242837712415136,49,156.0,45.0,57.7959
IND743395AAA,IND700053AAA,3.2363636363636363,3.487559266130695,7,143.0,55.0,55.1683
IND743513AAA,IND743347AAA,2.0884615384615386,2.163278079231242,62,45.5,20.0,29.1678
IND751002AAB,IND530012AAA,1.544038538739462,1.5658107033823767,176,316.0,197.0,274.2369
IND751002AAB,IND562132AAA,2.3413528268714723,2.3444441367929003,706,1376.5,606.5,796.8245
IND751002AAB,IND712311AAA,1.92776886035313,2.3715800659838657,420,376.0,179.5,249.4931
IND751002AAB,IND754103AAA,8.547619047619047,8.25112169036129,11,359.0,41.0,58.1485
IND751002AAB,IND756100AAC,1.7486215538847119,1.7415605886577972,60,98.0,55.0,77.97630000000001
IND751002AAB,IND760003AAB,1.7873031077054065,1.7531130544087896,96,173.0,91.0,118.7242
IND751014AAA,IND751002AAB,2.5,4.238095238095237,9,16.0,7.0,10.6635
IND751015AAA,IND751002AAB,2.0,2.119047619047619,6,14.0,7.0,10.178149999999999
IND751015AAA,IND752050AAA,1.5681818181818183,1.5681818181818183,2,15.0,9.5,12.94785
IND751015AAA,IND752055AAA,1.973684210526316,1.9828556899495116,6,36.0,19.0,21.1568
IND751015AAA,IND752056AAA,2.0,2.3939682369764927,18,29.0,13.0,19.652700000000003
IND751021AAA,IND751002AAB,3.2,3.2,1,32.0,10.0,14.1166
IND752030AAA,IND754022AAA,1.690909090909091,1.690909090909091,2,35.5,21.0,24.3432
IND752050AAA,IND751002AAB,2.4,2.350925925925926,6,39.5,17.0,24.4997
IND752050AAA,IND752056AAA,2.3333333333333335,2.3333333333333335,1,14.0,6.0,9.6907
IND752055AAA,IND751002AAB,1.9615384615384617,1.889102564102564,4,35.5,20.5,28.8469
IND752055AAA,IND752050AAA,1.0,1.0,1,16.0,16.0,19.4503
IND752056AAA,IND751002AAB,2.0,2.012531328320802,3,28.0,14.0,20.6785
IND754022AAA,IND751002AAB,2.2413273001508296,2.267794297206062,6,103.5,43.0,59.02315
IND754103AAA,IND754142AAA,2.185185185185185,2.123456790123457,3,118.0,54.0,57.1658
IND754142AAA,IND754211AAA,2.9696296296296296,2.9696296296296296,4,76.5,26.0,37.515950000000004
IND754160AAA,IND754142AAA,2.0,2.0,2,56.0,28.0,30.898
IND754202AAA,IND751002AAB,2.629032258064516,2.629032258064516,2,77.5,29.0,36.54514999999999
IND754211AAA,IND754202AAA,2.606060606060606,2.606060606060606,2,86.0,33.0,36.1261
IND756019AAA,IND756029AAA,1.3157894736842106,1.3157894736842106,1,25.0,19.0,27.9843
IND756019AAA,IND756032AAA,1.5277777777777777,1.5277777777777777,3,54.0,36.0,50.877
IND756019AAA,IND757001AAA,2.484848484848485,2.4270147123407995,3,82.0,33.0,46.7031
IND756019AAA,IND757025AAA,2.1026315789473684,2.3556808688387636,16,40.0,19.0,26.9722
IND756019AAA,IND757041AAA,1.2869791666666668,1.2869791666666668,2,58.0,47.0,47.383250000000004
IND756029AAA,IND712311AAA,1.7679824561403508,1.7496634209747286,8,153.0,90.5,124.92185
IND756032AAA,IND712311AAA,2.514018691588785,3.0944112630549108,63,217.0,76.0,103.8527
IND756045AAB,IND756019AAA,1.6875,1.6875,1,27.0,16.0,23.0528
IND756100AAC,IND756045AAB,1.4147286821705427,1.4147286821705427,2,40.0,30.5,33.41525
IND756100AAC,IND757037AAA,1.5196078431372548,1.399546531899473,4,157.0,119.0,165.57065
IND756100AAC,IND758001AAA,2.3333333333333335,2.92137512029882,21,201.0,112.0,155.0079
IND756100AAC,IND758034AAA,2.707317073170732,2.7497179726469034,81,230.0,87.0,119.7709
IND757001AAA,IND757041AAA,1.9130434782608696,1.8495287674502943,5,76.0,41.0,44.3717
