source,destination,same_community,pagerank_difference,betweenness_difference,hub_score_difference,authority_score_difference,embedding_cosine_similarity
IND131028AAB,IND124001AAB,1,0.0054136242405599,0.0466218756743387,0.008606813220864,0.015394734468959302,0.9386431
IND131028AAB,IND124507AAA,1,0.0050503345871201,0.0470283441420183,0.0068709487869028,0.015384164736203201,0.907473
IND131028AAB,IND132103AAA,1,0.0052930360578845,0.047026884650213305,0.0068508799220167,0.0151953673233127,0.9438318
IND131028AAB,IND136118AAA,1,0.0054136242405599,0.046618591817777603,0.008606813220864,0.015394734468959302,0.8295474
IND131028AAB,IND160002AAC,0,0.002274761964062201,0.0072413059463170976,0.0090368618186832,0.001525363971775601,0.6783719
IND131028AAB,IND201204AAA,1,0.0054136242405599,0.0478369026019625,0.0084874651085323,0.015394734468959302,0.9741135
IND131028AAB,IND244001AAA,1,0.0054136242405599,0.0442180926715803,0.008606290073968627,0.015394734468959302,0.89051056
IND131028AAB,IND244235AAA,1,0.0054136242405599,0.040652189319127605,0.008606813220864,0.015394734468959302,0.88257515
IND131028AAB,IND247667AAA,1,0.0054136242405599,0.0478369026019625,0.0085049379549139,0.015394734468959302,0.9260984
IND131028AAB,IND247667AAB,1,0.0054136242405599,0.0478369026019625,0.0085049379549139,0.015394734468959302,0.92853034
IND131028AAB,IND248001AAA,1,0.0050462126430608,0.0466271663321317,0.0068905640945287,0.015362409999732901,0.9736388
IND131028AAB,IND248001AAD,1,0.0052319322716301,0.047434265300271,0.0068905640945287,0.015373225561506502,0.9798917
IND131028AAB,IND249407AAA,1,0.0039358082437611994,0.0438035969989735,0.006850647869008301,0.015350821881927402,0.9182159
IND131028AAB,IND250002AAA,1,0.0050114920315603,0.0474337179908441,0.0068905640945287,0.015184675390611403,0.97765124
IND131028AAB,IND250002AAC,1,0.0052416931131875,0.0478369026019625,0.008606813220864,0.0133103923797434,0.79546344
IND131028AAB,IND250609AAA,1,0.0054136242405599,0.0478369026019625,0.008606813220864,0.015394734468959302,0.87426436
IND131028AAB,IND250611AAA,1,0.0054136242405599,0.047026519777262105,0.008606813220864,0.015394734468959302,0.940564
IND131028AAB,IND251001AAA,1,0.0054136242405599,0.0474315287531367,0.008606813220864,0.015394734468959302,0.9551314
IND201001AAC,IND000000ACB,1,0.010935362566362902,0.22017677109718706,0.0397885460791045,0.027459466048760497,0.8921927
IND201001AAC,IND110037AAM,1,0.0043664525177348,0.04127973464980847,0.0142742743219531,0.007443040786228101,0.90617573
IND201007AAA,IND201001AAA,1,0.001789748931209,0.0037709810634413,0.0008705505101325991,0.008481189815712756,0.99407333
IND201007AAA,IND201005AAA,1,0.001789748931209,0.0037709810634413,0.0008705505101325991,0.008481189815712756,0.98938626
IND201007AAA,IND201007AAB,1,0.001789748931209,0.0016244143789132998,0.0017946865366073993,0.008481189815712756,0.9511652
IND201007AAA,IND245101AAA,1,0.0014152005063273,0.0037709810634413,0.0008809943960210991,0.008384203729460166,0.9919786
IND201007AAA,IND245304AAA,1,0.0014152005063273,0.0037709810634413,0.0008809943960210991,0.008384203729460166,0.99232566
IND201301AAF,IND201301AAL,1,0.0010352734730131002,0.0012252433702585,0.0008918061816128662,0.008482323560603196,0.97810906
IND201301AAF,IND201304AAA,1,0.0016063142853168003,0.0016353605674504,0.0008816094531570662,0.008385364506604806,0.9890158
IND201301AAF,IND203205AAA,1,0.0016565065112135002,0.0016353605674504,1.055735031423381e-05,0.008482336525723801,0.98482716
IND201301AAM,IND000000ACB,1,0.011107293693735401,0.220227686279969,0.0412980085247006,0.029543808137976496,0.99146116
IND209304AAA,IND000000ACB,1,0.0063257944668312005,0.1798682968367355,0.0388061378799596,0.025042891391671998,0.6473756
IND209304AAA,IND110037AAM,1,0.00024311558179690006,0.0009712603893569025,0.0132918661228082,0.0050264661291396,0.67569876
IND209304AAA,IND206122AAA,1,0.0046460183068065,0.0399540155944077,0.0061063665517853,0.0086706402391593,0.8991667
IND209304AAA,IND208006AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.99267143
IND209304AAA,IND208012AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.98643255
IND209304AAA,IND208019AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.9885295
IND209304AAA,IND209101AAA,1,0.0046460183068065,0.0387400832856376,0.0061063665517853,0.0086706402391593,0.91288304
IND209304AAA,IND209206AAB,1,0.0046460183068065,0.0399532858485052,0.0061063665517853,0.0086706402391593,0.8236083
IND209304AAA,IND209801AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.9928847
IND209304AAA,IND211002AAB,0,0.0033207282951812,0.0315055040328001,0.0050835525331191,0.008630847300180801,0.86128044
IND209304AAA,IND212601AAA,1,0.0046460183068065,0.039549006618533104,0.0061063665517853,0.0086706402391593,0.9556567
IND209304AAA,IND221313AAA,0,0.0046460183068065,0.0314331375641379,0.006028775450558209,0.0086706402391593,0.8691658
IND209304AAA,IND282001AAA,1,0.0044740871794340005,0.0403593894432335,0.0009824081991449,0.0065862981499433,0.90472215
IND282002AAD,IND110037AAM,1,0.0035499195216741,0.036661706819356606,0.0171585487409129,0.0062631706637167,0.78795797
IND282002AAD,IND204101AAA,1,0.0009646457315554001,0.004656131142588722,0.0011520462646153,0.0078494111482349,0.9879023
IND282002AAD,IND205001AAB,1,0.00010720578257420008,0.0017732538138309998,0.0006583359534587999,0.0075813398572678005,0.8952621
IND282002AAD,IND281004AAA,1,0.0009646457315554001,0.0046689430132338,0.0022396839336806,0.0078494111482349,0.9037417
IND282002AAD,IND474003AAA,0,0.0007049796779676001,0.0031106374106721,0.0021365886253306,0.002136540604904401,0.8080787
IND301001AAB,IND302014AAA,1,0.0018086686162022997,0.0372621562588424,0.0051899426248648,0.003291003577194601,0.8819992
IND301001AAB,IND321001AAB,1,0.0006642349548461001,0.0026203350993184,0.000958836297830258,0.0055796381087296,0.9682299
IND301001AAB,IND321606AAA,1,0.0006140427289494002,0.0030246143292905,0.00036805098931020003,0.0055134780870465,0.98984957
IND301705AAA,IND123001AAA,1,0.00011352613766199999,0.0004013602463622001,5.935351742261692e-06,0.004825215450597374,0.98828644
IND302014AAA,IND000000ACB,0,0.008522984055199101,0.1797380463309476,0.038749741663063206,0.025394490032634998,0.5819335
IND302014AAA,IND110037AAM,0,0.0019540740065710003,0.0008410098835690064,0.0132354699059118,0.0053780647701026,0.5927765
IND302014AAA,IND301001AAB,1,0.0018086686162022997,0.0372621562588424,0.0051899426248648,0.003291003577194601,0.8819992
IND302014AAA,IND303702AAB,1,0.0024742103063169997,0.0366608456352015,0.006091494112701943,0.0083129818189101,0.8760034
IND302014AAA,IND305001AAC,1,0.0005620536561367997,0.030448336330941295,0.006074529242547812,0.0081726131002902,0.82756144
IND302014AAA,IND306401AAB,1,0.0016765764268839,0.0286096503114133,0.0051105693548383,0.0081647246171779,0.91813153
IND302014AAA,IND313001AAB,1,0.0011343553312638999,0.0316675836223677,0.0048712190932872,0.0077265563202649,0.8076387
IND302014AAA,IND332404AAA,1,0.0022929042723435,0.0366608456352015,0.006161938809736813,0.008305323994520001,0.88543653
IND302022AAD,IND000000ACB,1,0.011107293693735401,0.220227686279969,0.0412980085247006,0.029543808137976496,0.97378933
IND328001AAA,IND000000ACB,1,0.0107294910319889,0.21938290588704729,0.0398211100794897,0.029012347538371997,0.8008704
IND328001AAA,IND282002AAD,1,0.0006106614616867,0.0038241626203121,0.0028517104185746,0.0027327516121229004,0.8847672
IND328001AAA,IND474003AAA,0,0.0013156411396543,0.0069348000309842,0.000715121793244,0.0005962110072184994,0.95316106
IND382430AAB,IND000000ACB,0,0.007607645697475001,0.18853249488664559,0.0397189730016596,0.0233185465981392,0.54636204
IND382430AAB,IND313001AAB,0,0.0020496936889880003,0.0228731350666697,0.0039019877546908003,0.0098024997547607,0.8561087
IND382430AAB,IND364004AAB,1,0.0034482154900575,0.030476880609138498,0.0051935314300853,0.010493069260084899,0.8422733
IND382430AAB,IND370201AAA,1,0.0032832486013473,0.0296763493541215,0.0051935314300853,0.0104865411780151,0.9431504
IND382430AAB,IND380005AAA,1,0.0034482154900575,0.030884808568623,0.003990715631288701,0.010493069260084899,0.96166795
IND382430AAB,IND380015AAB,1,0.0034482154900575,0.0316951913933234,0.0051935314300853,0.010493069260084899,0.8584863
IND382430AAB,IND380054AAA,1,0.0034482154900575,0.0316951913933234,0.004031337580856701,0.010493069260084899,0.9822563
IND382430AAB,IND382345AAA,1,0.0034482154900575,0.0316951913933234,0.0051935314300853,0.010493069260084899,0.87503016
IND382430AAB,IND384205AAA,1,0.0018001009947842001,0.023245098715593798,0.0039608168260044,0.010457884603736499,0.8779964
IND382430AAB,IND387620AAB,1,0.0034482154900575,0.0312890877985951,0.0051935314300853,0.010493069260084899,0.85154545
IND382430AAB,IND388320AAA,1,0.00181822684638,0.028446605884131098,0.0045133877401308,0.010248277281251399,0.8143478
IND382430AAB,IND389001AAA,1,0.0034482154900575,0.0308829842038668,0.0051935314300853,0.010493069260084899,0.84212315
IND382430AAB,IND395023AAA,0,0.0018877200408933,0.018028259664064898,0.005994029908473,0.0031518939916883003,0.77946675
IND390022AAA,IND382430AAB,1,0.0024697901313548,0.0263543466290418,0.0030842005841437,0.004803817369505199,0.839334
IND390022AAA,IND388320AAA,1,0.0006515632849748,0.0020922592550893,0.0014291871559871001,0.005444459911746201,0.9293674
IND390022AAA,IND390020AAA,1,0.00047779930106450004,0.0041272773284628,0.0014371403788656003,0.005943181934087101,0.96170497
IND390022AAA,IND395023AAA,0,0.0005820700904614999,0.0083260869649769,0.0090782304926167,0.0016519233778168989,0.85666114
IND421302AAG,IND000000ACB,0,0.005233997324880901,0.1506024494417218,0.015662420656668903,0.009990949796837699,0.43626627
IND421302AAG,IND000000AFT,1,0.0050576166306405,0.0647797240458016,0.0256941402036182,0.0203050132150938,0.82212174
IND421302AAG,IND110037AAM,0,0.0013349127237472,0.028294587005656797,0.009851851100482499,0.010025475465694699,0.5202088
IND421302AAG,IND131028AAB,0,0.00041222284271480013,0.0217883342362847,0.020643270554212,0.008059174114144398,0.52917767
IND421302AAG,IND160002AAC,0,0.0018625391213474007,0.014547028289967602,0.0116064087355288,0.009584538085919999,0.5669357
IND421302AAG,IND382430AAB,0,0.0023736483725941,0.0379300454449238,0.024056552344990698,0.0133275968013015,0.53212965
IND421302AAG,IND395023AAA,0,0.0042613684134874,0.0559583051089887,0.0180625224365177,0.016479490792989798,0.6663666
IND421302AAG,IND400015AAA,1,0.005651645205991,0.0692216873541776,0.025935698222858898,0.0203981312184272,0.95262843
IND421302AAG,IND400015AAB,1,0.0057520296577843,0.0696252368382472,0.025935698222858898,0.0204431118667572,0.9550401
IND421302AAG,IND400072AAA,1,0.0058899547018805,0.0696252368382472,0.0266862891475134,0.021235787046105598,0.9799607
IND421302AAG,IND400072AAB,1,0.0044056802289402005,0.0645282472501734,0.0218729369794845,0.0172414629361946,0.870947
IND421302AAG,IND400072AAJ,1,0.0047847905973716996,0.0692191332435189,0.029250083775076,0.0211998660192791,0.68104935
IND421302AAG,IND400078AAB,1,0.0058899547018805,0.0696252368382472,0.029250083775076,0.021235787046105598,0.8481903
IND421302AAG,IND400102AAB,1,0.0058899547018805,0.0696252368382472,0.0266862891475134,0.021235787046105598,0.9788462
IND421302AAG,IND400102AAC,1,0.0058899547018805,0.0692194981164702,0.026656987096000298,0.021235787046105598,0.940746
IND421302AAG,IND400701AAB,1,0.0057520296577843,0.0696252368382472,0.0266862891475134,0.0204431118667572,0.9757141
IND421302AAG,IND401104AAA,1,0.0054920541307399,0.0684096626011966,0.0258590609526589,0.0200664257360662,0.8810319
IND421302AAG,IND401104AAB,1,0.0057520296577843,0.0696252368382472,0.025935698222858898,0.0204431118667572,0.93324816
IND421302AAG,IND410401AAA,1,0.0058899547018805,0.0696252368382472,0.0266862891475134,0.021235787046105598,0.98464745
IND421302AAG,IND411033AAA,0,1.5724307453700466e-05,0.026371225007767604,0.012047826326063198,0.005207292265224799,0.6289009
IND421302AAG,IND413002AAA,0,0.0046896274540615,0.0659063611272001,0.0240410381219526,0.0170660662166865,0.74052507
IND421302AAG,IND421401AAC,1,0.0058899547018805,0.0692198629894214,0.029250083775076,0.021235787046105598,0.9756137
IND421302AAG,IND422011AAD,1,0.0050927246217675,0.06479139998024121,0.0265937061563658,0.0211998660192791,0.78474593
IND421302AAG,IND444005AAB,1,0.0050169814632559,0.0651916656077497,0.0266266608552269,0.0211631144042801,0.816728
IND421302AAG,IND462022AAA,0,0.0018922111683021,0.0399875250302148,0.0242564193641741,0.0093928419931502,0.4623401
IND421302AAG,IND501359AAE,0,0.0026086570186669,0.0230064240111489,0.0091930907317875,0.0027593630325897997,0.43149713
IND421302AAG,IND562132AAA,0,0.0034450893353893,0.055317601486671905,0.0016670873602770003,0.0043682292190394025,0.46191522
IND421302AAG,IND712311AAA,0,0.00035792148432080024,0.021034205746261095,0.0171444731417529,0.006092837558171801,0.49489945
IND421302AAG,IND834002AAB,0,0.004677718188264,0.0617164939958383,0.024747197172074797,0.0148948490128693,0.56613743
IND462022AAA,IND000000ACB,0,0.007126208493183001,0.1905899744719366,0.039918840020843005,0.0193837917899879,0.58270025
IND462022AAA,IND209304AAA,0,0.0008004140263518002,0.010721677635201102,0.0011127021408833997,0.005659099601684099,0.64616895
IND462022AAA,IND461001AAA,1,0.0037732823320034,0.028013297429119198,0.0049936644109019,0.0144492997999339,0.88910407
IND462022AAA,IND462001AAA,1,0.0036728978802100997,0.0292341623239628,0.0034176708734114003,0.0144431672515746,0.9867116
IND462022AAA,IND462011AAA,1,0.0037732823320034,0.0296377118080324,0.0034176708734114003,0.0144492997999339,0.986626
IND462022AAA,IND462042AAA,1,0.0037732823320034,0.0296377118080324,0.0034176708734114003,0.0144492997999339,0.99022734
IND462022AAA,IND465669AAB,1,0.0037732823320034,0.0280184056504365,0.0049936644109019,0.0144492997999339,0.9552542
IND462022AAA,IND466001AAA,1,0.0037732823320034,0.0292323379592066,0.0049936644109019,0.0144492997999339,0.9829747
IND462022AAA,IND842003AAB,1,0.0015979725375549,0.0175899718310924,0.0049936644109019,0.0144238986646108,0.84445566
IND474003AAA,IND000000ACB,0,0.0094138498923346,0.2124481058560631,0.040536231872733704,0.028416136531153498,0.71393096
IND474003AAA,IND328001AAA,0,0.0013156411396543,0.0069348000309842,0.000715121793244,0.0005962110072184994,0.95316106
IND474003AAA,IND473551AAA,1,0.0016066861791624002,0.0077795804239059,0.0043762725590112,0.005483293876536999,0.9156312
IND474003AAA,IND475661AAB,1,0.0016066861791624002,0.0077795804239059,0.0043762725590112,0.005483293876536999,0.9009282
IND474003AAA,IND476001AAA,1,0.0016066861791624002,0.0077795804239059,0.00432625538424188,0.005483293876536999,0.983255
IND474003AAA,IND476111AAA,1,0.0012638360840205001,0.0065663778610383005,0.0043762725590112,0.0054779195259813,0.9877129
IND501359AAE,IND000000ACB,0,0.0026253403062140006,0.1275960254305729,0.024855511388456403,0.012750312829427499,0.38660455
IND501359AAE,IND411033AAA,0,0.0026243813261206004,0.0493776490189165,0.0028547355942756987,0.0024479292326349995,0.59537613
IND501359AAE,IND413002AAA,0,0.0072982844727284,0.088912785138349,0.0148479473901651,0.0143067031840967,0.75448763
IND501359AAE,IND462022AAA,0,0.004500868186969,0.0629939490413637,0.015063328632386599,0.0066334789605604,0.5314337
IND501359AAE,IND500008AAC,1,0.0084030766761979,0.0922259221276191,0.0177574022413673,0.0194642225549439,0.93410385
IND501359AAE,IND500010AAA,1,0.0075408605844581,0.0906131836831454,0.0177274462745757,0.0194111344162897,0.837927
IND501359AAE,IND500010AAB,1,0.0084030766761979,0.0926316608493961,0.017783387669786,0.0194642225549439,0.9846291
IND501359AAE,IND500039AAC,1,0.0072520476557125,0.0877934455159752,0.0177036077475139,0.0193621992004399,0.8080013
IND501359AAE,IND500039AAD,1,0.0084030766761979,0.0926316608493961,0.017783387669786,0.0194642225549439,0.99284995
IND501359AAE,IND500050AAA,1,0.0082173570476286,0.0918245618812569,0.0175281674044449,0.0194395912482199,0.92469597
IND501359AAE,IND500080AAB,1,0.0083026922244046,0.09222811136532649,0.017783387669786,0.0194395912482199,0.98206705
IND501359AAE,IND501141AAA,1,0.0084030766761979,0.0918223726435494,0.0200569930432885,0.0194642225549439,0.9470819
IND501359AAE,IND501218AAC,1,0.008156095065415,0.0926316608493961,0.0200569930432885,0.0191924999808439,0.8162
IND501359AAE,IND503111AAC,0,0.0075680566393107,0.0885998147382121,0.0174666954488212,0.0191419727255857,0.81549346
IND501359AAE,IND505001AAB,0,0.0059013179280662,0.0809960448708799,0.0173184621372749,0.0188863007649839,0.7764234
IND501359AAE,IND506002AAA,1,0.0076468625608596,0.0857797116980906,0.0200569930432885,0.0194143904012058,0.8002112
IND501359AAE,IND508252AAB,1,0.0084030766761979,0.0920992490982631,0.02005637057699902,0.0194642225549439,0.798049
IND501359AAE,IND509001AAA,1,0.0084030766761979,0.0918212780246957,0.0200569930432885,0.0194642225549439,0.92033494
IND501359AAE,IND509358AAA,1,0.0084030766761979,0.0914166339217723,0.0200569930432885,0.0194642225549439,0.9170034
IND501359AAE,IND515004AAA,0,0.006129755606306899,0.0797492739964983,0.0145087073041534,0.0147423080542029,0.6916146
IND501359AAE,IND518002AAA,0,0.0060772500269378,0.0825803232251569,0.0143382223048178,0.0155575365556756,0.6913456
IND501359AAE,IND523002AAA,1,0.0066641786025926995,0.0860143910303662,0.0189026647689627,0.0191127795367536,0.671806
IND501359AAE,IND533106AAA,1,0.0068572238043678995,0.086391188978588,0.0173942600715808,0.0185256710603919,0.7361239
IND501359AAE,IND562132AAA,0,0.0008364323167223998,0.032311177475523006,0.0108601780920645,0.007127592251629202,0.5001232
IND501359AAE,IND585104AAA,1,0.0072646103182407,0.086184355801014,0.0200569930432885,0.019359725768992298,0.7470032
IND501359AAE,IND712311AAA,0,0.0022507355343460997,0.001972218264887804,0.0079513824099654,0.003333474525582001,0.4409303
IND501359AAE,IND751002AAB,0,0.0059525296310212,0.0710445604888924,0.0147342781325954,0.0083247431042451,0.5430929
